stored_sample_id,genotype,age,group,gene,ct_rep1,ct_rep2,ct_rep3,ct_mean,ct_sd,qc_fail,ref_geomean,delta_ct,cal_dct,delta_delta_ct,relative_expression
A020,GD,1-year,GD-1-year,GSN,25.039,25.13,25.307,25.158666666666665,0.136280348302068,False,22.860166666666665,2.2985000000000007,2.78475,-0.4862499999999992,1.4007990398328505
A020,GD,1-year,GD-1-year,CCNG1,26.978,27.198,27.3,27.158666666666665,0.1645640706027083,False,22.860166666666665,4.298500000000001,4.343083333333334,-0.0445833333333336,1.0313852605383511
A020,GD,1-year,GD-1-year,CHST11,26.906,27.1,27.096,27.034,0.1108692924122827,False,22.860166666666665,4.173833333333338,4.4579166666666685,-0.2840833333333306,1.2176363500652967
A020,GD,1-year,GD-1-year,GALNT,27.05,27.032,26.973,27.01833333333333,0.0402781992315123,False,22.860166666666665,4.15816666666667,4.662041666666667,-0.5038749999999972,1.4180171685314251
A020,GD,1-year,GD-1-year,FUT1/2,26.467,26.52,26.63,26.539,0.0831444526111033,False,22.860166666666665,3.678833333333333,3.833309523809524,-0.1544761904761906,1.113017433722007
A021,GD,1-year,GD-1-year,PRKCD,26.643,26.534,26.691,26.622666666666664,0.080450813130343,False,22.754833333333337,3.8678333333333264,3.7783333333333338,0.0894999999999925,0.9398484194174476
A021,GD,1-year,GD-1-year,NOTCH1,28.005,27.073,27.483,27.520333333333337,0.4671202557514849,False,22.754833333333337,4.765499999999999,4.667041666666668,0.0984583333333315,0.934030565277136
A021,GD,1-year,GD-1-year,GSN,25.548,25.227,25.473,25.416,0.1679196236298773,False,22.754833333333337,2.66116666666666,2.78475,-0.1235833333333404,1.0894374249064458
A021,GD,1-year,GD-1-year,CCNG1,26.912,26.713,27.031,26.88533333333333,0.1606683955646939,False,22.754833333333337,4.130499999999998,4.343083333333334,-0.2125833333333364,1.158761240203108
A021,GD,1-year,GD-1-year,CHST11,26.947,26.846,27.375,27.056,0.2808398119925309,False,22.754833333333337,4.301166666666664,4.4579166666666685,-0.156750000000005,1.1147730265442792
A021,GD,1-year,GD-1-year,ODC1,27.106,26.887,26.737,26.91,0.185572088418492,False,22.754833333333337,4.155166666666663,3.9957857142857134,0.1593809523809493,0.8954092006381539
A021,GD,1-year,GD-1-year,GALNT,27.595,27.484,27.381,27.486666666666668,0.1070249192166627,False,22.754833333333337,4.731833333333331,4.662041666666667,0.0697916666666635,0.9527755742984368
A022,GD,1-year,GD-1-year,NOTCH1,27.298,27.455,27.394,27.38233333333333,0.0791475415495221,False,22.711166666666667,4.6711666666666645,4.667041666666668,0.0041249999999966,0.9971448515913302
A022,GD,1-year,GD-1-year,GSN,25.736,25.681,25.749,25.722,0.0360970912955592,False,22.711166666666667,3.0108333333333306,2.78475,0.2260833333333307,0.8549527924558805
A022,GD,1-year,GD-1-year,CCNG1,26.992,26.95,27.126,27.022666666666662,0.0919202552941052,False,22.711166666666667,4.311499999999999,4.343083333333334,-0.0315833333333355,1.0221332843083322
A022,GD,1-year,GD-1-year,CHST11,27.377,27.337,27.673,27.462333333333333,0.1835356459474101,False,22.711166666666667,4.751166666666666,4.4579166666666685,0.2932499999999978,0.8160616211947445
A022,GD,1-year,GD-1-year,ODC1,26.855,26.377,26.536,26.58933333333333,0.2434221299170098,False,22.711166666666667,3.878166666666665,3.9957857142857134,-0.1176190476190481,1.0849428483109471
A022,GD,1-year,GD-1-year,GALNT,27.35,27.268,26.98,27.19933333333333,0.194322755572613,False,22.711166666666667,4.488166666666665,4.662041666666667,-0.1738750000000024,1.1280843921575998
A022,GD,1-year,GD-1-year,FUT1/2,26.379,26.332,26.454,26.38833333333333,0.0615331888766811,False,22.711166666666667,3.6771666666666647,3.833309523809524,-0.1561428571428593,1.1143039848801777
A023,GD,1-year,GD-1-year,PRKCD,26.046,26.362,26.415,26.27433333333333,0.1995102336556529,False,22.50933333333333,3.765000000000004,3.7783333333333338,-0.0133333333333296,1.0092848012118716
A023,GD,1-year,GD-1-year,NOTCH1,27.089,27.384,27.072,27.18166666666667,0.1754318481158242,False,22.50933333333333,4.672333333333338,4.667041666666668,0.00529166666667,0.9963388147119568
A023,GD,1-year,GD-1-year,GSN,25.702,25.487,25.825,25.671333333333333,0.1710740580372535,False,22.50933333333333,3.1620000000000026,2.78475,0.3772500000000027,0.7699037485227991
A023,GD,1-year,GD-1-year,CCNG1,26.987,26.811,26.882,26.89333333333333,0.0885456567728376,False,22.50933333333333,4.384000000000004,4.343083333333334,0.0409166666666696,0.972037133426327
A023,GD,1-year,GD-1-year,CHST11,26.763,26.872,26.957,26.864000000000004,0.0972471079261481,False,22.50933333333333,4.354666666666674,4.4579166666666685,-0.1032499999999947,1.0741905985391764
A023,GD,1-year,GD-1-year,ODC1,26.401,26.221,26.36,26.32733333333333,0.0943415779671576,False,22.50933333333333,3.8180000000000014,3.9957857142857134,-0.177785714285712,1.131146439446684
A023,GD,1-year,GD-1-year,GALNT,27.165,27.284,27.246,27.231666666666666,0.0607810277416671,False,22.50933333333333,4.722333333333335,4.662041666666667,0.0602916666666679,0.9590702064883164
A023,GD,1-year,GD-1-year,FUT1/2,26.393,26.345,26.375,26.371,0.0242487113059652,False,22.50933333333333,3.861666666666668,3.833309523809524,0.028357142857144,0.9805362396806226
A024,GD,1-year,GD-1-year,PRKCD,26.402,26.299,26.367,26.356,0.0523736575006948,False,22.72,3.6359999999999992,3.7783333333333338,-0.1423333333333345,1.1036887168255138
A024,GD,1-year,GD-1-year,NOTCH1,27.597,27.066,27.414,27.359,0.2697387625092113,False,22.72,4.638999999999999,4.667041666666668,-0.0280416666666685,1.0196271305592324
A024,GD,1-year,GD-1-year,GSN,25.336,25.581,25.185,25.36733333333333,0.1998507776650706,False,22.72,2.647333333333336,2.78475,-0.137416666666664,1.099933776776877
A024,GD,1-year,GD-1-year,CCNG1,26.496,26.794,26.623,26.637666666666664,0.1495404070254377,False,22.72,3.9176666666666655,4.343083333333334,-0.4254166666666688,1.3429603089227224
A024,GD,1-year,GD-1-year,CHST11,26.819,26.749,26.939,26.83566666666667,0.0960902353693311,False,22.72,4.1156666666666695,4.4579166666666685,-0.342249999999999,1.2677321842488978
A024,GD,1-year,GD-1-year,ODC1,26.225,26.462,26.309,26.332,0.1201623901226993,False,22.72,3.6119999999999983,3.9957857142857134,-0.383785714285715,1.3047611351166513
A024,GD,1-year,GD-1-year,GALNT,27.043,27.263,27.112,27.13933333333333,0.1125181466845844,False,22.72,4.419333333333331,4.662041666666667,-0.2427083333333364,1.183211790095314
A024,GD,1-year,GD-1-year,FUT1/2,26.538,26.414,26.393,26.44833333333333,0.0783602790534417,False,22.72,3.7283333333333353,3.833309523809524,-0.1049761904761887,1.0754766411775434
A025,GD,2-year,GD-2-year,PRKCD,25.994,25.764,26.25,26.002666666666663,0.2431158845763343,False,22.632166666666663,3.3705000000000034,3.7783333333333338,-0.4078333333333304,1.3266918662894265
A025,GD,2-year,GD-2-year,NOTCH1,27.471,27.068,26.748,27.09566666666667,0.3622931593797113,False,22.632166666666663,4.463500000000007,4.667041666666668,-0.2035416666666609,1.151521754456185
A025,GD,2-year,GD-2-year,GSN,24.902,24.908,24.959,24.923,0.0313209195267307,False,22.632166666666663,2.290833333333339,2.78475,-0.493916666666661,1.4082628801089738
A025,GD,2-year,GD-2-year,CCNG1,26.222,26.051,26.488,26.253666666666664,0.2202142895757074,False,22.632166666666663,3.621500000000001,4.343083333333334,-0.7215833333333332,1.6489907812279232
A025,GD,2-year,GD-2-year,CHST11,27.621,27.7,27.918,27.746333333333336,0.1538256588912701,False,22.632166666666663,5.114166666666673,4.4579166666666685,0.6562500000000044,0.6345254785958646
A025,GD,2-year,GD-2-year,ODC1,26.101,26.712,27.065,26.626,0.4877202066759188,False,22.632166666666663,3.993833333333338,3.9957857142857134,-0.0019523809523751,1.001354203459052
A025,GD,2-year,GD-2-year,GALNT,28.074,28.363,28.003,28.146666666666665,0.1906838570339217,False,22.632166666666663,5.514500000000002,4.662041666666667,0.8524583333333347,0.5538401951275785
A025,GD,2-year,GD-2-year,FUT1/2,27.38,26.911,27.227,27.172666666666668,0.2391742739788976,False,22.632166666666663,4.540500000000005,3.833309523809524,0.707190476190481,0.6125117918857066
A026,GD,2-year,GD-2-year,PRKCD,26.347,26.165,26.194,26.235333333333333,0.0977871838910068,False,22.611666666666668,3.623666666666665,3.7783333333333338,-0.1546666666666687,1.113164392927181
A026,GD,2-year,GD-2-year,NOTCH1,27.373,27.228,26.881,27.160666666666668,0.2528167979651146,False,22.611666666666668,4.549,4.667041666666668,-0.1180416666666683,1.0852607149877258
A026,GD,2-year,GD-2-year,GSN,25.217,25.402,25.005,25.208,0.198652963733241,False,22.611666666666668,2.5963333333333303,2.78475,-0.1884166666666695,1.139512433798322
A026,GD,2-year,GD-2-year,CCNG1,26.458,26.374,26.27,26.36733333333333,0.0941771380608543,False,22.611666666666668,3.755666666666663,4.343083333333334,-0.5874166666666714,1.5025538188411247
A026,GD,2-year,GD-2-year,CHST11,27.216,27.115,27.214,27.18166666666667,0.0577436865235796,False,22.611666666666668,4.57,4.4579166666666685,0.1120833333333317,0.925250981901832
A026,GD,2-year,GD-2-year,ODC1,27.201,26.656,27.249,27.03533333333333,0.329387816006199,False,22.611666666666668,4.423666666666662,3.9957857142857134,0.4278809523809488,0.7433528293178535
A026,GD,2-year,GD-2-year,GALNT,27.987,27.904,27.726,27.87233333333333,0.1333504155724056,False,22.611666666666668,5.260666666666662,4.662041666666667,0.5986249999999949,0.6603830516943616
A027,GD,2-year,GD-2-year,PRKCD,26.676,26.757,26.589,26.674,0.0840178552451812,False,23.050166666666662,3.62383333333333,3.7783333333333338,-0.1545000000000036,1.1130358025615863
A027,GD,2-year,GD-2-year,NOTCH1,27.222,27.521,27.736,27.493,0.2581414341015402,False,23.050166666666662,4.442833333333333,4.667041666666668,-0.2242083333333351,1.1681360678970485
A027,GD,2-year,GD-2-year,GSN,24.929,24.909,24.941,24.92633333333333,0.0161658075373095,False,23.050166666666662,1.8761666666666663,2.78475,-0.9085833333333336,1.877201259349386
A027,GD,2-year,GD-2-year,CCNG1,26.706,26.547,26.742,26.665000000000003,0.103764155660806,False,23.050166666666662,3.614833333333337,4.343083333333334,-0.7282499999999974,1.6566283696185562
A027,GD,2-year,GD-2-year,CHST11,27.577,27.868,27.57,27.671666666666667,0.1700656735891545,False,23.050166666666662,4.621500000000001,4.4579166666666685,0.1635833333333325,0.8928047863747809
A027,GD,2-year,GD-2-year,ODC1,27.641,27.726,27.925,27.764,0.1457635070928261,False,23.050166666666662,4.7138333333333335,3.9957857142857134,0.7180476190476202,0.607919575653731
A027,GD,2-year,GD-2-year,GALNT,27.969,27.375,27.826,27.723333333333333,0.3100231174176108,False,23.050166666666662,4.673166666666667,4.662041666666667,0.0111249999999998,0.9923183931239538
A027,GD,2-year,GD-2-year,FUT1/2,26.477,26.517,27.031,26.675,0.3089530708699941,False,23.050166666666662,3.624833333333335,3.833309523809524,-0.2084761904761891,1.1554671067458684
A029,GD,2-year,GD-2-year,PRKCD,26.46,26.46,26.507,26.47566666666667,0.0271354626519127,False,22.77733333333333,3.6983333333333377,3.7783333333333338,-0.079999999999996,1.0570180405613776
A029,GD,2-year,GD-2-year,NOTCH1,27.138,26.957,27.033,27.042666666666666,0.0908863759500477,False,22.77733333333333,4.265333333333334,4.667041666666668,-0.4017083333333335,1.3210713004120185
A029,GD,2-year,GD-2-year,GSN,24.955,25.492,25.024,25.157,0.2921626259465787,False,22.77733333333333,2.379666666666669,2.78475,-0.405083333333331,1.3241653949789227
A029,GD,2-year,GD-2-year,CCNG1,26.319,26.616,26.878,26.604333333333333,0.2796825581500098,False,22.77733333333333,3.8270000000000017,4.343083333333334,-0.5160833333333326,1.4300675879190885
A029,GD,2-year,GD-2-year,CHST11,28.018,28.084,28.054,28.052000000000003,0.033045423283716,False,22.77733333333333,5.274666666666672,4.4579166666666685,0.8167500000000034,0.567719420828669
A029,GD,2-year,GD-2-year,ODC1,27.266,27.611,27.16,27.345666666666663,0.2358184329804047,False,22.77733333333333,4.568333333333332,3.9957857142857134,0.5725476190476182,0.6724283150700299
A029,GD,2-year,GD-2-year,GALNT,28.15,28.128,28.029,28.10233333333333,0.064454118047905,False,22.77733333333333,5.325000000000003,4.662041666666667,0.6629583333333358,0.6315818714592225
A029,GD,2-year,GD-2-year,FUT1/2,26.947,26.895,26.933,26.925,0.0269072480941472,False,22.77733333333333,4.1476666666666695,3.833309523809524,0.3143571428571454,0.8042092622327465
A030,GD,2-year,GD-2-year,PRKCD,26.439,26.463,26.26,26.38733333333333,0.1109248995191485,False,22.636333333333333,3.751000000000001,3.7783333333333338,-0.0273333333333325,1.0191266376683024
A030,GD,2-year,GD-2-year,NOTCH1,27.286,27.447,26.989,27.24066666666667,0.2323409850485553,False,22.636333333333333,4.6043333333333365,4.667041666666668,-0.0627083333333313,1.0444245923635591
A030,GD,2-year,GD-2-year,GSN,24.779,25.07,24.867,24.90533333333333,0.149239181629133,False,22.636333333333333,2.269000000000002,2.78475,-0.5157499999999979,1.4297372103150825
A030,GD,2-year,GD-2-year,CCNG1,25.788,25.965,26.096,25.94966666666667,0.154571450576532,False,22.636333333333333,3.313333333333336,4.343083333333334,-1.0297499999999982,2.0416704262337597
A030,GD,2-year,GD-2-year,CHST11,27.686,27.118,26.903,27.235666666666663,0.4045445999310013,False,22.636333333333333,4.59933333333333,4.4579166666666685,0.1414166666666618,0.9066284465545243
A030,GD,2-year,GD-2-year,ODC1,27.337,27.534,27.426,27.43233333333333,0.0986525890858078,False,22.636333333333333,4.795999999999999,3.9957857142857134,0.800214285714286,0.5742638748666598
A030,GD,2-year,GD-2-year,GALNT,27.416,27.852,27.386,27.55133333333333,0.2608166661341516,False,22.636333333333333,4.914999999999999,4.662041666666667,0.252958333333332,0.8391738730483975
A030,GD,2-year,GD-2-year,FUT1/2,26.754,26.798,26.632,26.728,0.0859999999999986,False,22.636333333333333,4.091666666666665,3.833309523809524,0.2583571428571409,0.8360394105946488
A031,GD,2-year,GD-2-year,PRKCD,26.037,26.282,26.303,26.20733333333333,0.1478862175232485,False,23.69,2.517333333333333,3.7783333333333338,-1.2610000000000006,2.3966180426788384
A031,GD,2-year,GD-2-year,NOTCH1,26.943,27.226,26.276,26.815,0.4877632622492185,False,23.69,3.1249999999999964,4.667041666666668,-1.5420416666666714,2.9120632004668985
A031,GD,2-year,GD-2-year,GSN,24.643,24.609,24.724,24.658666666666665,0.0590790430976437,False,23.69,0.968666666666664,2.78475,-1.816083333333336,3.52123944314446
A031,GD,2-year,GD-2-year,CCNG1,26.529,26.401,26.432,26.454,0.0667757440991864,False,23.69,2.763999999999996,4.343083333333334,-1.5790833333333385,2.987799491306549
A031,GD,2-year,GD-2-year,CHST11,27.286,27.268,27.366,27.30666666666667,0.0521664004253049,False,23.69,3.616666666666667,4.4579166666666685,-0.8412500000000014,1.7916017742134849
A031,GD,2-year,GD-2-year,ODC1,27.251,26.93,27.324,27.168333333333333,0.2096051844142547,False,23.69,3.478333333333332,3.9957857142857134,-0.5174523809523817,1.431425296795786
A031,GD,2-year,GD-2-year,GALNT,28.383,28.407,28.421,28.403666666666663,0.0192180470738662,False,23.69,4.713666666666665,4.662041666666667,0.0516249999999978,0.9648489453648836
A031,GD,2-year,GD-2-year,FUT1/2,27.079,27.372,27.031,27.160666666666668,0.1845869262253787,False,23.69,3.4706666666666663,3.833309523809524,-0.3626428571428577,1.2857791461046384
A033,GG,1-year,GG-1-year,PRKCD,25.504,25.129,25.46,25.36433333333333,0.2049886175701794,False,23.027166666666663,2.3371666666666684,3.7783333333333338,-1.4411666666666654,2.7154036373701538
A033,GG,1-year,GG-1-year,NOTCH1,25.595,25.617,25.742,25.651333333333337,0.0792864006834302,False,23.027166666666663,2.624166666666671,4.667041666666668,-2.042874999999997,4.120658771136631
A033,GG,1-year,GG-1-year,GSN,24.871,24.89,24.788,24.849666666666664,0.0542432791535809,False,23.027166666666663,1.822499999999998,2.78475,-0.9622500000000018,1.9483461304921763
A033,GG,1-year,GG-1-year,CCNG1,25.62,26.141,25.748,25.83633333333333,0.2715001534683405,False,23.027166666666663,2.809166666666666,4.343083333333334,-1.533916666666668,2.895709077213075
A033,GG,1-year,GG-1-year,CHST11,28.049,28.396,28.244,28.229666666666663,0.1739434774095699,False,23.027166666666663,5.202499999999997,4.4579166666666685,0.7445833333333285,0.5968402208415802
A033,GG,1-year,GG-1-year,ODC1,28.033,27.987,27.77,27.93,0.1404599587070995,False,23.027166666666663,4.90283333333333,3.9957857142857134,0.9070476190476168,0.533275288303362
A033,GG,1-year,GG-1-year,GALNT,28.501,28.745,28.777,28.674333333333333,0.1509613637104981,False,23.027166666666663,5.647166666666667,4.662041666666667,0.985125,0.5051819506665101
A033,GG,1-year,GG-1-year,FUT1/2,27.349,27.52,27.352,27.407,0.0978723658649361,False,23.027166666666663,4.379833333333334,3.833309523809524,0.5465238095238099,0.6846678576326575
A034,GG,1-year,GG-1-year,PRKCD,25.503,25.436,25.55,25.496333333333336,0.0572916515151498,False,22.569333333333333,2.927000000000003,3.7783333333333338,-0.8513333333333306,1.8041675598307811
A034,GG,1-year,GG-1-year,NOTCH1,25.936,25.574,25.91,25.80666666666667,0.2019141731858686,False,22.569333333333333,3.237333333333336,4.667041666666668,-1.4297083333333322,2.693922473950998
A034,GG,1-year,GG-1-year,GSN,24.507,24.789,24.254,24.51666666666667,0.2676309648253231,False,22.569333333333333,1.9473333333333365,2.78475,-0.8374166666666634,1.7868476920403653
A034,GG,1-year,GG-1-year,CCNG1,26.027,25.876,25.91,25.93766666666667,0.0792106895143158,False,22.569333333333333,3.368333333333336,4.343083333333334,-0.9747499999999985,1.9653006069378012
A034,GG,1-year,GG-1-year,CHST11,27.541,27.544,27.763,27.616,0.1273145710435383,False,22.569333333333333,5.046666666666667,4.4579166666666685,0.5887499999999983,0.6649187657501856
A034,GG,1-year,GG-1-year,ODC1,27.936,28.064,27.946,27.982,0.0711898869222304,False,22.569333333333333,5.4126666666666665,3.9957857142857134,1.4168809523809531,0.3745211368869602
A034,GG,1-year,GG-1-year,GALNT,28.461,28.403,28.515,28.459666666666664,0.0560119034967875,False,22.569333333333333,5.890333333333331,4.662041666666667,1.2282916666666637,0.4268225586403569
A034,GG,1-year,GG-1-year,FUT1/2,27.218,27.095,27.202,27.171666666666667,0.0668755062286146,False,22.569333333333333,4.602333333333334,3.833309523809524,0.76902380952381,0.5868144045667131
A035,GG,1-year,GG-1-year,PRKCD,24.907,25.515,25.494,25.305333333333333,0.345126546839465,False,22.80316666666667,2.502166666666664,3.7783333333333338,-1.2761666666666698,2.421945945907503
A035,GG,1-year,GG-1-year,NOTCH1,25.532,26.029,25.595,25.718666666666667,0.270596255209368,False,22.80316666666667,2.915499999999998,4.667041666666668,-1.75154166666667,3.3671819161947
A035,GG,1-year,GG-1-year,GSN,24.718,24.986,24.795,24.833,0.1379818828687304,False,22.80316666666667,2.029833333333329,2.78475,-0.7549166666666709,1.6875341136520272
A035,GG,1-year,GG-1-year,CCNG1,25.79,25.881,25.984,25.885,0.0970618359603827,False,22.80316666666667,3.081833333333332,4.343083333333334,-1.2612500000000022,2.397033380923909
A035,GG,1-year,GG-1-year,CHST11,28.336,27.887,28.225,28.14933333333333,0.2338681964982264,False,22.80316666666667,5.346166666666665,4.4579166666666685,0.8882499999999967,0.5402690714116257
A035,GG,1-year,GG-1-year,ODC1,27.918,27.852,27.903,27.891,0.0345976877840116,False,22.80316666666667,5.087833333333332,3.9957857142857134,1.092047619047619,0.4690951145683221
A035,GG,1-year,GG-1-year,GALNT,28.318,27.906,28.0,28.07466666666667,0.2159104752746699,False,22.80316666666667,5.2715,4.662041666666667,0.6094583333333325,0.6554427448113772
A035,GG,1-year,GG-1-year,FUT1/2,27.677,27.635,27.84,27.71733333333333,0.1082881957248028,False,22.80316666666667,4.914166666666663,3.833309523809524,1.080857142857139,0.4727478680365996
A036,GG,1-year,GG-1-year,NOTCH1,25.98,25.946,25.567,25.831,0.2292618590171513,False,22.59283333333333,3.238166666666668,4.667041666666668,-1.4288749999999997,2.6923668526357503
A036,GG,1-year,GG-1-year,GSN,24.822,23.918,24.622,24.454,0.4748389200560545,False,22.59283333333333,1.8611666666666655,2.78475,-0.923583333333334,1.8968207278563625
A036,GG,1-year,GG-1-year,CCNG1,25.962,25.912,25.936,25.936666666666667,0.025006665778015,False,22.59283333333333,3.343833333333336,4.343083333333334,-0.9992499999999982,1.9989605494371523
A036,GG,1-year,GG-1-year,CHST11,28.227,28.007,28.221,28.151666666666667,0.1253209213712265,False,22.59283333333333,5.558833333333336,4.4579166666666685,1.1009166666666674,0.4662201723738308
A036,GG,1-year,GG-1-year,ODC1,27.576,27.463,27.96,27.66633333333333,0.2605231915460375,False,22.59283333333333,5.073499999999999,3.9957857142857134,1.0777142857142858,0.4737788541455631
A036,GG,1-year,GG-1-year,FUT1/2,27.547,27.42,27.614,27.527,0.0985342580019756,False,22.59283333333333,4.93416666666667,3.833309523809524,1.1008571428571456,0.4662394084372031
A037,GG,1-year,GG-1-year,PRKCD,25.468,25.533,25.493,25.498,0.0327871926215107,False,22.6935,2.804500000000001,3.7783333333333338,-0.9738333333333328,1.9640522812033732
A037,GG,1-year,GG-1-year,NOTCH1,25.864,25.795,25.871,25.843333333333334,0.0420039680665199,False,22.6935,3.149833333333333,4.667041666666668,-1.5172083333333344,2.862366352112536
A037,GG,1-year,GG-1-year,GSN,24.246,24.506,24.32,24.357333333333333,0.1339601930923269,False,22.6935,1.6638333333333328,2.78475,-1.120916666666667,2.174851153752744
A037,GG,1-year,GG-1-year,CCNG1,26.441,26.397,26.553,26.463666666666665,0.0804321660365648,False,22.6935,3.7701666666666647,4.343083333333334,-0.5729166666666696,1.487527836975724
A037,GG,1-year,GG-1-year,CHST11,28.485,28.583,28.646,28.57133333333333,0.0811315803699978,False,22.6935,5.877833333333332,4.4579166666666685,1.419916666666663,0.3737338992518154
A037,GG,1-year,GG-1-year,ODC1,27.973,28.062,28.093,28.042666666666666,0.0622923216242052,False,22.6935,5.349166666666665,3.9957857142857134,1.353380952380952,0.3913737898583075
A037,GG,1-year,GG-1-year,GALNT,28.996,29.089,28.758,28.947666666666663,0.1707112571956906,False,22.6935,6.254166666666663,4.662041666666667,1.5921249999999958,0.331682545801589
A037,GG,1-year,GG-1-year,FUT1/2,27.71,27.791,27.61,27.703666666666667,0.0906660539194985,False,22.6935,5.010166666666667,3.833309523809524,1.1768571428571426,0.4423140138847393
A038,GG,1-year,GG-1-year,PRKCD,25.539,25.633,25.431,25.534333333333333,0.1010808257452082,False,22.901333333333334,2.632999999999999,3.7783333333333338,-1.1453333333333346,2.211972321729583
A038,GG,1-year,GG-1-year,NOTCH1,26.024,26.421,25.984,26.143,0.2415843537980045,False,22.901333333333334,3.241666666666667,4.667041666666668,-1.4253750000000007,2.68584304653631
A038,GG,1-year,GG-1-year,GSN,24.378,24.19,24.291,24.28633333333333,0.0940868393205618,False,22.901333333333334,1.384999999999998,2.78475,-1.3997500000000018,2.638558554572061
A038,GG,1-year,GG-1-year,CCNG1,26.208,26.088,26.323,26.206333333333333,0.1175088649138151,False,22.901333333333334,3.305,4.343083333333334,-1.0380833333333346,2.053497702692915
A038,GG,1-year,GG-1-year,CHST11,28.786,28.531,28.688,28.668333333333333,0.1286325516085786,False,22.901333333333334,5.767,4.4579166666666685,1.309083333333331,0.4035772250444668
A038,GG,1-year,GG-1-year,ODC1,27.969,27.384,27.597,27.65,0.2960793812476651,False,22.901333333333334,4.748666666666669,3.9957857142857134,0.7528809523809552,0.59341736413809
A038,GG,1-year,GG-1-year,GALNT,28.666,28.44,28.736,28.614,0.1546997091141411,False,22.901333333333334,5.712666666666667,4.662041666666667,1.050625,0.482758979763441
A038,GG,1-year,GG-1-year,FUT1/2,27.77,27.608,27.78,27.71933333333333,0.0965470524321344,False,22.901333333333334,4.818000000000001,3.833309523809524,0.9846904761904772,0.5053341288055734
A039,GG,1-year,GG-1-year,PRKCD,25.611,25.268,25.301,25.39333333333333,0.1892256148974909,False,22.587333333333333,2.806000000000001,3.7783333333333338,-0.9723333333333328,1.9620112764729605
A039,GG,1-year,GG-1-year,NOTCH1,25.868,26.172,26.068,26.036,0.1545056633266249,False,22.587333333333333,3.448666666666668,4.667041666666668,-1.218375,2.3268448217202997
A039,GG,1-year,GG-1-year,GSN,25.055,24.183,24.684,24.640666666666664,0.4376120808813821,False,22.587333333333333,2.053333333333331,2.78475,-0.7314166666666688,1.6602686063199203
A039,GG,1-year,GG-1-year,CCNG1,25.848,26.486,25.806,26.046666666666667,0.3810529272074072,False,22.587333333333333,3.4593333333333334,4.343083333333334,-0.8837500000000009,1.845165214835815
A039,GG,1-year,GG-1-year,CHST11,28.41,28.352,28.19,28.31733333333333,0.1140233894134584,False,22.587333333333333,5.73,4.4579166666666685,1.272083333333332,0.4140614128514315
A039,GG,1-year,GG-1-year,ODC1,27.719,27.858,28.248,27.941666666666663,0.2742450242635832,False,22.587333333333333,5.354333333333333,3.9957857142857134,1.3585476190476196,0.3899746851646991
A039,GG,1-year,GG-1-year,GALNT,28.22,28.394,28.004,28.206,0.1953765594947341,False,22.587333333333333,5.618666666666666,4.662041666666667,0.956624999999999,0.5152608912678414
A039,GG,1-year,GG-1-year,FUT1/2,27.321,27.09,27.335,27.24866666666667,0.137587547886186,False,22.587333333333333,4.661333333333335,3.833309523809524,0.828023809523811,0.5633003177427113
A040,GG,1-year,GG-1-year,PRKCD,25.472,25.495,25.667,25.544666666666668,0.1065660984240925,False,23.022666666666662,2.522000000000002,3.7783333333333338,-1.2563333333333315,2.388878258467064
A040,GG,1-year,GG-1-year,NOTCH1,25.494,26.002,25.754,25.75,0.2540236209489184,False,23.022666666666662,2.727333333333334,4.667041666666668,-1.9397083333333336,3.836280825953271
A040,GG,1-year,GG-1-year,GSN,24.328,24.281,24.493,24.36733333333333,0.1113388222199843,False,23.022666666666662,1.3446666666666651,2.78475,-1.4400833333333347,2.713365380499167
A040,GG,1-year,GG-1-year,CCNG1,25.735,25.778,25.777,25.76333333333333,0.0245424801789335,False,23.022666666666662,2.740666666666666,4.343083333333334,-1.6024166666666684,3.0365153593444445
A040,GG,1-year,GG-1-year,CHST11,28.117,28.21,28.263,28.19666666666667,0.073907599970053,False,23.022666666666662,5.174000000000003,4.4579166666666685,0.7160833333333345,0.6087478456615281
A040,GG,1-year,GG-1-year,ODC1,28.172,27.942,27.923,28.01233333333333,0.1386013467948041,False,23.022666666666662,4.989666666666668,3.9957857142857134,0.9938809523809548,0.5021252040373294
A040,GG,1-year,GG-1-year,GALNT,28.374,28.401,28.29,28.355,0.0578878225536254,False,23.022666666666662,5.332333333333335,4.662041666666667,0.6702916666666674,0.6283796362096844
A040,GG,1-year,GG-1-year,FUT1/2,27.633,27.556,27.558,27.58233333333333,0.0438900140502742,False,23.022666666666662,4.5596666666666685,3.833309523809524,0.7263571428571445,0.6044281916458959
A041,GG,2-year,GG-2-year,PRKCD,25.0,25.695,25.098,25.264333333333337,0.3761732756766934,False,22.969166666666663,2.2951666666666704,3.7783333333333338,-1.4831666666666634,2.7956168873750435
A041,GG,2-year,GG-2-year,NOTCH1,25.704,26.312,26.336,26.11733333333333,0.3581582518012575,False,22.969166666666663,3.1481666666666683,4.667041666666668,-1.5188749999999995,2.865674998171292
A041,GG,2-year,GG-2-year,GSN,24.012,23.881,23.877,23.92333333333333,0.0768136272632233,False,22.969166666666663,0.9541666666666656,2.78475,-1.830583333333334,3.556808579197725
A041,GG,2-year,GG-2-year,CCNG1,26.032,25.866,26.203,26.033666666666665,0.1685061818846219,False,22.969166666666663,3.064499999999999,4.343083333333334,-1.2785833333333354,2.4260063611964475
